offender_id,degree,betweenness,eigenvector,total_cases,community_id
824f54e0840a,8.777011e-06,8.777011e-06,8.777011e-06,2,24795
094a0009c58d,8.777011e-06,8.777011e-06,8.777011e-06,2,15892
5d4d8c8ccd71,8.777011e-06,8.777011e-06,8.777011e-06,2,15892
094a20e8562e,8.777011e-06,8.777011e-06,8.777011e-06,2,25467
c04ed6d53a12,8.777011e-06,8.777011e-06,8.777011e-06,2,6038
418dd4e6d6b5,8.777011e-06,8.777011e-06,8.777011e-06,2,3117
dc9f70c5165d,8.777011e-06,8.777011e-06,8.777011e-06,2,32287
ea97c238aeef,8.777011e-06,8.777011e-06,8.777011e-06,2,157
094c7939bb1e,8.777011e-06,8.777011e-06,8.777011e-06,2,11148
8d794cbf2ea3,8.777011e-06,8.777011e-06,8.777011e-06,2,26842
944b84cf99a7,8.777011e-06,8.777011e-06,8.777011e-06,2,26820
e503c6b5ca7f,8.777011e-06,8.777011e-06,8.777011e-06,2,29429
62531930d23a,8.777011e-06,8.777011e-06,8.777011e-06,3,157
3c99aa2bbf60,8.777011e-06,8.777011e-06,8.777011e-06,3,35082
2d955011f047,8.777011e-06,8.777011e-06,8.777011e-06,2,3238
4328d982e6c3,8.777011e-06,8.777011e-06,8.777011e-06,2,4283
ce115685ba61,8.777011e-06,8.777011e-06,8.777011e-06,2,26944
39a63246f0e9,8.777011e-06,8.777011e-06,8.777011e-06,2,5463
74b47359ba04,8.777011e-06,8.777011e-06,8.777011e-06,2,5463
76a9a9f06832,8.777011e-06,8.777011e-06,8.777011e-06,4,11016
9c183e330f70,8.777011e-06,8.777011e-06,8.777011e-06,2,11016
6d1107e3c367,8.777011e-06,8.777011e-06,8.777011e-06,3,24946
ea2d936a07e7,8.777011e-06,8.777011e-06,8.777011e-06,2,6456
73fdf9787baa,8.777011e-06,8.777011e-06,8.777011e-06,2,24797
625bb80d6e30,8.777011e-06,8.777011e-06,8.777011e-06,2,2866
c935afe88640,8.777011e-06,8.777011e-06,8.777011e-06,2,30503
f918a647a6d2,8.777011e-06,8.777011e-06,8.777011e-06,3,13362
7225da4afac1,8.777011e-06,8.777011e-06,8.777011e-06,2,30776
62538d257f74,8.777011e-06,8.777011e-06,8.777011e-06,2,3267
947e83108634,8.777011e-06,8.777011e-06,8.777011e-06,2,4715
ad66f6861e74,8.777011e-06,8.777011e-06,8.777011e-06,2,4715
6261c73d4d18,8.777011e-06,8.777011e-06,8.777011e-06,3,15229
c0ea3035cc9e,8.777011e-06,8.777011e-06,8.777011e-06,2,15229
626251de4356,8.777011e-06,8.777011e-06,8.777011e-06,2,24919
815bcc874b09,8.777011e-06,8.777011e-06,8.777011e-06,2,24919
9a2ad1d3e1ca,8.777011e-06,8.777011e-06,8.777011e-06,2,24919
8cc61f4f2033,8.777011e-06,8.777011e-06,8.777011e-06,2,3237
a39028f5d722,8.777011e-06,8.777011e-06,8.777011e-06,2,3237
22b625212b32,8.777011e-06,8.777011e-06,8.777011e-06,2,11881
34aa88ef7e63,8.777011e-06,8.777011e-06,8.777011e-06,2,15688
5f7573e45952,8.777011e-06,8.777011e-06,8.777011e-06,4,15688
f815a72420cf,8.777011e-06,8.777011e-06,8.777011e-06,2,27047
22b38b78a52b,8.777011e-06,8.777011e-06,8.777011e-06,2,5463
2331cfaead1e,8.777011e-06,8.777011e-06,8.777011e-06,2,35082
2d28c0eeed9e,8.777011e-06,8.777011e-06,8.777011e-06,2,35082
c3ab73f9d684,8.777011e-06,8.777011e-06,8.777011e-06,2,3237
aaa4725599fe,8.777011e-06,8.777011e-06,8.777011e-06,3,648
6263963a8cf8,8.777011e-06,8.777011e-06,8.777011e-06,2,24801
85369b77ddce,8.777011e-06,8.777011e-06,8.777011e-06,2,24801
cf57fc2a62b0,8.777011e-06,8.777011e-06,8.777011e-06,2,24801
d228bacf2914,8.777011e-06,8.777011e-06,8.777011e-06,2,24801
8bfb4b3dbe6c,8.777011e-06,8.777011e-06,8.777011e-06,2,31190
0946c857a021,8.777011e-06,8.777011e-06,8.777011e-06,2,34684
e1b363b751b2,8.777011e-06,8.777011e-06,8.777011e-06,2,34684
41ce0a889239,8.777011e-06,8.777011e-06,8.777011e-06,3,27609
34a96054a2f7,8.777011e-06,8.777011e-06,8.777011e-06,2,27214
5c72181057c5,8.777011e-06,8.777011e-06,8.777011e-06,2,27214
379eaa137660,8.777011e-06,8.777011e-06,8.777011e-06,2,25467
cd67a60348b8,8.777011e-06,8.777011e-06,8.777011e-06,2,25467
8c3b0735ad85,8.777011e-06,8.777011e-06,8.777011e-06,2,3630
22b5233f30fa,8.777011e-06,8.777011e-06,8.777011e-06,2,26845
b6b905eb07ac,8.777011e-06,8.777011e-06,8.777011e-06,2,11021
df76b3ad1bc7,8.777011e-06,8.777011e-06,8.777011e-06,2,10255
0945ec5476e7,8.777011e-06,8.777011e-06,8.777011e-06,2,3210
241a1f0bb3d4,8.777011e-06,8.777011e-06,8.777011e-06,2,3210
c630bedf9958,8.777011e-06,8.777011e-06,8.777011e-06,3,20431
603e0bf9b60d,8.777011e-06,8.777011e-06,8.777011e-06,3,13362
9f8bf5c2b1ba,8.777011e-06,8.777011e-06,8.777011e-06,2,13362
66665a41af4d,8.777011e-06,8.777011e-06,8.777011e-06,2,9304
22b7a891c5bb,8.777011e-06,8.777011e-06,8.777011e-06,2,1255
ac54734fc70d,8.777011e-06,8.777011e-06,8.777011e-06,2,1255
b360efc88435,8.777011e-06,8.777011e-06,8.777011e-06,2,1255
acf367902776,8.777011e-06,8.777011e-06,8.777011e-06,3,19523
22b86efe3388,8.777011e-06,8.777011e-06,8.777011e-06,2,3491
0946f67ca88a,8.777011e-06,8.777011e-06,8.777011e-06,2,9242
09466d0c0cdc,8.777011e-06,8.777011e-06,8.777011e-06,2,13597
39c389e0b72a,8.777011e-06,8.777011e-06,8.777011e-06,2,31190
626611e89df2,8.777011e-06,8.777011e-06,8.777011e-06,2,24802
62667cf69d69,8.777011e-06,8.777011e-06,8.777011e-06,2,265
ad0b09d84b0b,8.777011e-06,8.777011e-06,8.777011e-06,2,265
be65f83dd6f4,8.777011e-06,8.777011e-06,8.777011e-06,2,5552
e376d7459859,8.777011e-06,8.777011e-06,8.777011e-06,2,6456
ca2e31981be5,8.777011e-06,8.777011e-06,8.777011e-06,2,788
8f8ba5b1e591,8.777011e-06,8.777011e-06,8.777011e-06,2,3233
b3b16aa171db,8.777011e-06,8.777011e-06,8.777011e-06,2,3233
094542a9a4a2,8.777011e-06,8.777011e-06,8.777011e-06,2,35082
4fdc06ac8806,8.777011e-06,8.777011e-06,8.777011e-06,4,23952
b3761a0c02fd,8.777011e-06,8.777011e-06,8.777011e-06,2,2420
22bcda6c01cb,8.777011e-06,8.777011e-06,8.777011e-06,2,11025
874079b000c8,8.777011e-06,8.777011e-06,8.777011e-06,2,11025
23a0ad227b30,8.777011e-06,8.777011e-06,8.777011e-06,3,7199
22b9cad1bf98,8.777011e-06,8.777011e-06,8.777011e-06,4,11021
503f02194c9f,8.777011e-06,8.777011e-06,8.777011e-06,2,11021
b8db2ae807d7,8.777011e-06,8.777011e-06,8.777011e-06,2,11434
aab3eebf9337,8.777011e-06,8.777011e-06,8.777011e-06,2,6993
86c53e788444,8.777011e-06,8.777011e-06,8.777011e-06,3,3448
7011a75b3baf,8.777011e-06,8.777011e-06,8.777011e-06,2,10712
35d4292e7799,8.777011e-06,8.777011e-06,8.777011e-06,3,29610
96a36295fd6d,8.777011e-06,8.777011e-06,8.777011e-06,2,7886
b6c260d52a94,8.777011e-06,8.777011e-06,8.777011e-06,3,7886
563152a13946,8.777011e-06,8.777011e-06,8.777011e-06,2,677
34a491c443a9,8.777011e-06,8.777011e-06,8.777011e-06,2,4558
c079ce0459b2,8.777011e-06,8.777011e-06,8.777011e-06,3,22325
11f7a1c00ac9,8.777011e-06,8.777011e-06,8.777011e-06,2,10255
9a37a7b2837f,8.777011e-06,8.777011e-06,8.777011e-06,3,5608
626fd3a3a76c,8.777011e-06,8.777011e-06,8.777011e-06,2,2077
094521cbb14c,8.777011e-06,8.777011e-06,8.777011e-06,3,3233
6264b92eae58,8.777011e-06,8.777011e-06,8.777011e-06,2,10253
94e0566d0f80,8.777011e-06,8.777011e-06,8.777011e-06,2,10253
fe353f65aceb,8.777011e-06,8.777011e-06,8.777011e-06,2,18871
62813fb4a5ba,8.777011e-06,8.777011e-06,8.777011e-06,2,16702
b8a00fd3b80e,8.777011e-06,8.777011e-06,8.777011e-06,2,16702
badf3433d2fc,8.777011e-06,8.777011e-06,8.777011e-06,2,16702
22bf1d2124a2,8.777011e-06,8.777011e-06,8.777011e-06,2,10346
feee559d8fa0,8.777011e-06,8.777011e-06,8.777011e-06,2,10346
3f6a1e4fca87,8.777011e-06,8.777011e-06,8.777011e-06,3,21463
4f695a7048c7,8.777011e-06,8.777011e-06,8.777011e-06,3,28446
4cd7b5ee92fc,8.777011e-06,8.777011e-06,8.777011e-06,2,677
20919fe82980,8.777011e-06,8.777011e-06,8.777011e-06,2,17708
1ec7582b74c9,8.777011e-06,8.777011e-06,8.777011e-06,2,2955
601e480b37fb,8.777011e-06,8.777011e-06,8.777011e-06,2,2087
0944b3bfb856,8.777011e-06,8.777011e-06,8.777011e-06,2,25568
b044f3b38c20,8.777011e-06,8.777011e-06,8.777011e-06,2,4640
69f5af900132,8.777011e-06,8.777011e-06,8.777011e-06,2,2819
6278d50fd467,8.777011e-06,8.777011e-06,8.777011e-06,2,11434
22c169a75e42,8.777011e-06,8.777011e-06,8.777011e-06,2,25288
41cd77baba1b,8.777011e-06,8.777011e-06,8.777011e-06,3,265
a5959e410f4d,8.777011e-06,8.777011e-06,8.777011e-06,3,25288
5bc726b33f85,8.777011e-06,8.777011e-06,8.777011e-06,2,11027
bda76fc25dc1,8.777011e-06,8.777011e-06,8.777011e-06,2,1861
34a3e248c493,8.777011e-06,8.777011e-06,8.777011e-06,2,15685
796b9bbc7636,8.777011e-06,8.777011e-06,8.777011e-06,2,15685
bfc3a1805977,8.777011e-06,8.777011e-06,8.777011e-06,2,15685
ab92bcb159ba,8.777011e-06,8.777011e-06,8.777011e-06,2,3491
628852a54c04,8.777011e-06,8.777011e-06,8.777011e-06,2,13623
c4d72c26c585,8.777011e-06,8.777011e-06,8.777011e-06,2,905
5e9d31161da8,8.777011e-06,8.777011e-06,8.777011e-06,3,4510
47718eafc515,8.777011e-06,8.777011e-06,8.777011e-06,2,31197
a9aa0a52a1e8,8.777011e-06,8.777011e-06,8.777011e-06,2,8696
a626c5e83fa3,8.777011e-06,8.777011e-06,8.777011e-06,3,3221
627ec07f31d6,8.777011e-06,8.777011e-06,8.777011e-06,2,22883
bf29c8b62a6d,8.777011e-06,8.777011e-06,8.777011e-06,2,9951
dae8140e43c7,8.777011e-06,8.777011e-06,8.777011e-06,2,9951
ef8b011a21a0,8.777011e-06,8.777011e-06,8.777011e-06,2,24057
934e45590b63,8.777011e-06,8.777011e-06,8.777011e-06,2,26841
b1a92671bd31,8.777011e-06,8.777011e-06,8.777011e-06,3,7221
628da606fceb,8.777011e-06,8.777011e-06,8.777011e-06,2,24823
adf6690aaac0,8.777011e-06,8.777011e-06,8.777011e-06,2,24823
deb801b198c8,8.777011e-06,8.777011e-06,8.777011e-06,2,24823
ace3e98ca75e,8.777011e-06,8.777011e-06,8.777011e-06,2,14986
8ad44c7937cd,8.777011e-06,8.777011e-06,8.777011e-06,3,5608
afd137fdfe3f,8.777011e-06,8.777011e-06,8.777011e-06,2,7221
f4360dbdd781,8.777011e-06,8.777011e-06,8.777011e-06,2,7964
093e4afab292,8.777011e-06,8.777011e-06,8.777011e-06,2,9337
ba550609aaa8,8.777011e-06,8.777011e-06,8.777011e-06,2,8316
951e35dc3f58,8.777011e-06,8.777011e-06,8.777011e-06,2,21463
22c0c0bbcaec,8.777011e-06,8.777011e-06,8.777011e-06,2,28446
ce9e0205160d,8.777011e-06,8.777011e-06,8.777011e-06,4,6469
a1b901d29413,8.777011e-06,8.777011e-06,8.777011e-06,2,29910
093c947b4345,8.777011e-06,8.777011e-06,8.777011e-06,2,27214
198bdfa8be9e,8.777011e-06,8.777011e-06,8.777011e-06,3,27214
caf9536eedeb,8.777011e-06,8.777011e-06,8.777011e-06,2,11032
5b4ee3d563d8,8.777011e-06,8.777011e-06,8.777011e-06,2,6199
34a29067bc76,8.777011e-06,8.777011e-06,8.777011e-06,2,3491
34a396640be4,8.777011e-06,8.777011e-06,8.777011e-06,2,1861
7d6bbf587dc3,8.777011e-06,8.777011e-06,8.777011e-06,2,15470
7f107ede3271,8.777011e-06,8.777011e-06,8.777011e-06,3,5463
f97fba4ae9e9,8.777011e-06,8.777011e-06,8.777011e-06,2,5463
fb2c62cc6901,8.777011e-06,8.777011e-06,8.777011e-06,2,19971
093ef0ad58db,8.777011e-06,8.777011e-06,8.777011e-06,3,8696
72fb988ef5fc,8.777011e-06,8.777011e-06,8.777011e-06,2,3220
dba0801c286e,8.777011e-06,8.777011e-06,8.777011e-06,2,3220
afc8c464ba1c,8.777011e-06,8.777011e-06,8.777011e-06,2,9951
7eb5c725ccf2,8.777011e-06,8.777011e-06,8.777011e-06,3,27091
09393d51b982,8.777011e-06,8.777011e-06,8.777011e-06,2,3267
23182b9f9632,8.777011e-06,8.777011e-06,8.777011e-06,2,3267
fb8e77371951,8.777011e-06,8.777011e-06,8.777011e-06,2,1017
6a4ca6d08d6e,8.777011e-06,8.777011e-06,8.777011e-06,2,22850
629542ba72c7,8.777011e-06,8.777011e-06,8.777011e-06,2,6188
9e645c0368c9,8.777011e-06,8.777011e-06,8.777011e-06,2,6188
d0bbb735acf0,8.777011e-06,8.777011e-06,8.777011e-06,2,3267
c1e78fbe90c6,8.777011e-06,8.777011e-06,8.777011e-06,2,30739
093b73500349,8.777011e-06,8.777011e-06,8.777011e-06,2,11081
bca2d3a066c7,8.777011e-06,8.777011e-06,8.777011e-06,2,11081
a26e116e9cec,8.777011e-06,8.777011e-06,8.777011e-06,2,20196
ab0b7a9a1db1,8.777011e-06,8.777011e-06,8.777011e-06,2,24601
32754467db94,8.777011e-06,8.777011e-06,8.777011e-06,2,3220
ed496f4d22bf,8.777011e-06,8.777011e-06,8.777011e-06,2,23540
f0187524c93f,8.777011e-06,8.777011e-06,8.777011e-06,4,4408
ca2a676347e7,8.777011e-06,8.777011e-06,8.777011e-06,2,3395
0937163ca074,8.777011e-06,8.777011e-06,8.777011e-06,2,28794
15e0da4f49b0,8.777011e-06,8.777011e-06,8.777011e-06,2,28794
676b47ad72c8,8.777011e-06,8.777011e-06,8.777011e-06,2,4080
5cd33e381b6f,8.777011e-06,8.777011e-06,8.777011e-06,3,29429
22c5a3e684e4,8.777011e-06,8.777011e-06,8.777011e-06,2,3262
9e9392ef8a0b,8.777011e-06,8.777011e-06,8.777011e-06,2,3262
34a11b04a571,8.777011e-06,8.777011e-06,8.777011e-06,2,20196
4cdabafec51d,8.777011e-06,8.777011e-06,8.777011e-06,2,20196
a9ba1689bfce,8.777011e-06,8.777011e-06,8.777011e-06,2,22027
7ef3404720f4,8.777011e-06,8.777011e-06,8.777011e-06,3,9053
c5a2e030ebbb,8.777011e-06,8.777011e-06,8.777011e-06,2,9053
d215768ca9b4,8.777011e-06,8.777011e-06,8.777011e-06,2,9053
85941cde68bd,8.777011e-06,8.777011e-06,8.777011e-06,2,6469
be29c59f644a,8.777011e-06,8.777011e-06,8.777011e-06,2,6469
de5ac063048c,8.777011e-06,8.777011e-06,8.777011e-06,2,3025
6299918b29bf,8.777011e-06,8.777011e-06,8.777011e-06,2,26022
e295953031d3,8.777011e-06,8.777011e-06,8.777011e-06,3,26022
861fed079fbe,8.777011e-06,8.777011e-06,8.777011e-06,2,13051
c3db98893e81,8.777011e-06,8.777011e-06,8.777011e-06,2,4916
0934a176e326,8.777011e-06,8.777011e-06,8.777011e-06,2,3212
9d5cefb8eafa,8.777011e-06,8.777011e-06,8.777011e-06,2,2077
c4b2d982b859,8.777011e-06,8.777011e-06,8.777011e-06,2,5667
f4326c3086e7,8.777011e-06,8.777011e-06,8.777011e-06,2,5667
34a0bfe87988,8.777011e-06,8.777011e-06,8.777011e-06,3,15680
a1ead2b470f1,8.777011e-06,8.777011e-06,8.777011e-06,3,281
3ddae16fea8b,8.777011e-06,8.777011e-06,8.777011e-06,2,26492
af702ff8de87,8.777011e-06,8.777011e-06,8.777011e-06,2,871
6298e8163761,8.777011e-06,8.777011e-06,8.777011e-06,3,23130
b9354e423e65,8.777011e-06,8.777011e-06,8.777011e-06,2,23130
bcc538275e27,8.777011e-06,8.777011e-06,8.777011e-06,2,2077
59b64536fd56,8.777011e-06,8.777011e-06,8.777011e-06,2,30091
aeed8e21cfda,8.777011e-06,8.777011e-06,8.777011e-06,2,21809
d9f62be3ae66,8.777011e-06,8.777011e-06,8.777011e-06,2,13271
093460c6965d,8.777011e-06,8.777011e-06,8.777011e-06,3,30470
8ecc1aca1209,8.777011e-06,8.777011e-06,8.777011e-06,2,30470
1a41665cd4a0,8.777011e-06,8.777011e-06,8.777011e-06,2,11774
0933f8271d56,8.777011e-06,8.777011e-06,8.777011e-06,2,14611
7959e3f105d3,8.777011e-06,8.777011e-06,8.777011e-06,2,3210
9b1c30e6ce4c,8.777011e-06,8.777011e-06,8.777011e-06,3,4080
ec9b1a8b71e2,8.777011e-06,8.777011e-06,8.777011e-06,2,4080
349f562397c9,8.777011e-06,8.777011e-06,8.777011e-06,2,2077
51a8e22709f5,8.777011e-06,8.777011e-06,8.777011e-06,3,2077
4cf23f2ef2ba,8.777011e-06,8.777011e-06,8.777011e-06,4,12132
316a34dbd1d1,8.777011e-06,8.777011e-06,8.777011e-06,2,14611
68e633a23a74,8.777011e-06,8.777011e-06,8.777011e-06,2,29910
6299322be3a1,8.777011e-06,8.777011e-06,8.777011e-06,4,22631
a5bc0320b8b6,8.777011e-06,8.777011e-06,8.777011e-06,2,22631
629da82754cd,8.777011e-06,8.777011e-06,8.777011e-06,2,24837
8f17271ad9ce,8.777011e-06,8.777011e-06,8.777011e-06,2,24837
dcecf631a626,8.777011e-06,8.777011e-06,8.777011e-06,2,24837
629f78c9e947,8.777011e-06,8.777011e-06,8.777011e-06,2,27375
62a217eede78,8.777011e-06,8.777011e-06,8.777011e-06,2,11434
67a0855f498b,8.777011e-06,8.777011e-06,8.777011e-06,2,5463
528e3945e10c,8.777011e-06,8.777011e-06,8.777011e-06,2,1019
5fe22a6c4ae6,8.777011e-06,8.777011e-06,8.777011e-06,2,26845
349ecc08a43b,8.777011e-06,8.777011e-06,8.777011e-06,2,788
e7ebeaec9b69,8.777011e-06,8.777011e-06,8.777011e-06,2,788
d42809ce8250,8.777011e-06,8.777011e-06,8.777011e-06,2,30117
372564c49cbc,8.777011e-06,8.777011e-06,8.777011e-06,2,11040
e4bc662cd013,8.777011e-06,8.777011e-06,8.777011e-06,2,1585
a3f5ccdb6b10,8.777011e-06,8.777011e-06,8.777011e-06,3,25669
b94a9e631a0c,8.777011e-06,8.777011e-06,8.777011e-06,2,24834
ba9ff89d2cb1,8.777011e-06,8.777011e-06,8.777011e-06,3,24834
093078d2c7f7,8.777011e-06,8.777011e-06,8.777011e-06,2,19621
139b12744c60,8.777011e-06,8.777011e-06,8.777011e-06,2,6038
fcb2520ac3f9,8.777011e-06,8.777011e-06,8.777011e-06,2,19621
8fb911ea273d,8.777011e-06,8.777011e-06,8.777011e-06,3,7958
d2d34c5a581d,8.777011e-06,8.777011e-06,8.777011e-06,2,7958
62a94d58c34f,8.777011e-06,8.777011e-06,8.777011e-06,3,25669
ca257c97baf8,8.777011e-06,8.777011e-06,8.777011e-06,4,25669
ef4a99c26537,8.777011e-06,8.777011e-06,8.777011e-06,2,25669
cc4d51f404ee,8.777011e-06,8.777011e-06,8.777011e-06,3,6051
34d525df3a9a,8.777011e-06,8.777011e-06,8.777011e-06,2,1019
62a59afdc749,8.777011e-06,8.777011e-06,8.777011e-06,3,19328
62a787981512,8.777011e-06,8.777011e-06,8.777011e-06,2,2171
df335e99557d,8.777011e-06,8.777011e-06,8.777011e-06,2,25288
c59da3140667,8.777011e-06,8.777011e-06,8.777011e-06,2,14579
f77de2062993,8.777011e-06,8.777011e-06,8.777011e-06,2,19167
a5a2ef61c001,8.777011e-06,8.777011e-06,8.777011e-06,2,151
729f22c1a24b,8.777011e-06,8.777011e-06,8.777011e-06,4,6871
62a9f4d38f74,8.777011e-06,8.777011e-06,8.777011e-06,2,6051
738a72ee46e2,8.777011e-06,8.777011e-06,8.777011e-06,3,6051
fa849cc03613,8.777011e-06,8.777011e-06,8.777011e-06,2,24844
7477795744aa,8.777011e-06,8.777011e-06,8.777011e-06,4,6492
f7566093b002,8.777011e-06,8.777011e-06,8.777011e-06,2,6492
1bd18b7625b6,8.777011e-06,8.777011e-06,8.777011e-06,2,25669
22ccf099c715,8.777011e-06,8.777011e-06,8.777011e-06,2,29610
536a290f580c,8.777011e-06,8.777011e-06,8.777011e-06,2,14579
6fe23c2f6083,8.777011e-06,8.777011e-06,8.777011e-06,2,9242
3499678e363f,8.777011e-06,8.777011e-06,8.777011e-06,2,13035
46837a6403fc,8.777011e-06,8.777011e-06,8.777011e-06,2,13035
34996a5f8966,8.777011e-06,8.777011e-06,8.777011e-06,2,15675
c4a18ce3ca86,8.777011e-06,8.777011e-06,8.777011e-06,2,15675
e0167218b2e9,8.777011e-06,8.777011e-06,8.777011e-06,2,15675
85a43b77fcd2,8.777011e-06,8.777011e-06,8.777011e-06,2,11045
fc760f3f69d6,8.777011e-06,8.777011e-06,8.777011e-06,2,27609
fcd6fb8e5c43,8.777011e-06,8.777011e-06,8.777011e-06,2,26522
62b2b64207d6,8.777011e-06,8.777011e-06,8.777011e-06,3,3438
cbfd87e0373b,8.777011e-06,8.777011e-06,8.777011e-06,2,14419
ba8ae2c340e0,8.777011e-06,8.777011e-06,8.777011e-06,3,788
f3dc753b60fc,8.777011e-06,8.777011e-06,8.777011e-06,2,31439
c0eff834749f,8.777011e-06,8.777011e-06,8.777011e-06,2,1017
3498572bb507,8.777011e-06,8.777011e-06,8.777011e-06,2,20945
6446ea606462,8.777011e-06,8.777011e-06,8.777011e-06,2,20945
94fb4ef736dc,8.777011e-06,8.777011e-06,8.777011e-06,2,20945
9db7951dc701,8.777011e-06,8.777011e-06,8.777011e-06,3,2171
f85d97575d09,8.777011e-06,8.777011e-06,8.777011e-06,2,2171
269480ac7763,8.777011e-06,8.777011e-06,8.777011e-06,2,32837
e33f435a3ed2,8.777011e-06,8.777011e-06,8.777011e-06,3,32837
22cc47b905ae,8.777011e-06,8.777011e-06,8.777011e-06,2,11046
ea576bf16a83,8.777011e-06,8.777011e-06,8.777011e-06,3,4510
092e1c85b376,8.777011e-06,8.777011e-06,8.777011e-06,2,14261
092e5286969a,8.777011e-06,8.777011e-06,8.777011e-06,2,6492
092caf354ae5,8.777011e-06,8.777011e-06,8.777011e-06,2,6038
8fb5644f8e82,8.777011e-06,8.777011e-06,8.777011e-06,2,6038
c2d4b602dd58,8.777011e-06,8.777011e-06,8.777011e-06,2,11048
c8163b78d093,8.777011e-06,8.777011e-06,8.777011e-06,2,11048
70830bd072c8,8.777011e-06,8.777011e-06,8.777011e-06,2,11049
9714700bb11a,8.777011e-06,8.777011e-06,8.777011e-06,2,11050
22ced0cf335d,8.777011e-06,8.777011e-06,8.777011e-06,2,23968
7044bc2bea91,8.777011e-06,8.777011e-06,8.777011e-06,2,23968
276865ee9c0c,8.777011e-06,8.777011e-06,8.777011e-06,3,11381
22cf35d703cc,8.777011e-06,8.777011e-06,8.777011e-06,2,17192
22cf3b08cff5,8.777011e-06,8.777011e-06,8.777011e-06,2,1017
62afd6904656,8.777011e-06,8.777011e-06,8.777011e-06,2,24849
a31f4f74ae93,8.777011e-06,8.777011e-06,8.777011e-06,2,24849
f78792515616,8.777011e-06,8.777011e-06,8.777011e-06,2,24849
bf0e2537e481,8.777011e-06,8.777011e-06,8.777011e-06,2,3448
b0cf841dec65,8.777011e-06,8.777011e-06,8.777011e-06,2,1245
092ad145a5e8,8.777011e-06,8.777011e-06,8.777011e-06,2,30776
e1b79949aaa1,8.777011e-06,8.777011e-06,8.777011e-06,3,30776
12a7d7d0ba04,8.777011e-06,8.777011e-06,8.777011e-06,2,32565
5884acef0b49,8.777011e-06,8.777011e-06,8.777011e-06,2,32565
618e7194a422,8.777011e-06,8.777011e-06,8.777011e-06,2,32565
97297c361193,8.777011e-06,8.777011e-06,8.777011e-06,2,32565
67ed40dd87f7,8.777011e-06,8.777011e-06,8.777011e-06,2,19548
9362ea4b2d38,8.777011e-06,8.777011e-06,8.777011e-06,2,19548
092cf654ed0e,8.777011e-06,8.777011e-06,8.777011e-06,2,13617
b0d8aefa923d,8.777011e-06,8.777011e-06,8.777011e-06,2,271
d2d2f8f0eeb9,8.777011e-06,8.777011e-06,8.777011e-06,2,271
83735846ee4b,8.777011e-06,8.777011e-06,8.777011e-06,4,27206
af5564a488ed,8.777011e-06,8.777011e-06,8.777011e-06,2,10407
092bbd3b879a,8.777011e-06,8.777011e-06,8.777011e-06,2,3448
67429c435a13,8.777011e-06,8.777011e-06,8.777011e-06,2,24650
7035ad8dcf86,8.777011e-06,8.777011e-06,8.777011e-06,2,3491
e3fbf61e6ff7,8.777011e-06,8.777011e-06,8.777011e-06,2,3491
ee9f96d9b7cc,8.777011e-06,8.777011e-06,8.777011e-06,2,22850
efd27abd02e5,8.777011e-06,8.777011e-06,8.777011e-06,2,22850
87c0bbe1df0a,8.777011e-06,8.777011e-06,8.777011e-06,2,24601
8db654ac12e4,8.777011e-06,8.777011e-06,8.777011e-06,2,15229
22d23936891c,8.777011e-06,8.777011e-06,8.777011e-06,2,11055
a4bd5abbadf5,8.777011e-06,8.777011e-06,8.777011e-06,3,11055
399118af9976,8.777011e-06,8.777011e-06,8.777011e-06,3,22347
3f90d6f8a833,8.777011e-06,8.777011e-06,8.777011e-06,2,8728
380d9c80eee7,8.777011e-06,8.777011e-06,8.777011e-06,2,18128
3495dedbd6c2,8.777011e-06,8.777011e-06,8.777011e-06,3,26338
34965fb9f8d9,8.777011e-06,8.777011e-06,8.777011e-06,2,11774
6517ef1bef7e,8.777011e-06,8.777011e-06,8.777011e-06,4,11774
22d0f944a7bc,8.777011e-06,8.777011e-06,8.777011e-06,2,19548
ffb77f06b56e,8.777011e-06,8.777011e-06,8.777011e-06,2,25429
2ade9088fbce,8.777011e-06,8.777011e-06,8.777011e-06,2,3195
d9b0b29939da,8.777011e-06,8.777011e-06,8.777011e-06,2,3195
bad210e0adf0,8.777011e-06,8.777011e-06,8.777011e-06,2,26522
3492640be4a4,8.777011e-06,8.777011e-06,8.777011e-06,2,3991
44dfd909e8d6,8.777011e-06,8.777011e-06,8.777011e-06,2,30117
8532630feb99,8.777011e-06,8.777011e-06,8.777011e-06,2,30117
3493b5b40faf,8.777011e-06,8.777011e-06,8.777011e-06,2,11619
3494255e5916,8.777011e-06,8.777011e-06,8.777011e-06,3,3638
34944ef860c0,8.777011e-06,8.777011e-06,8.777011e-06,2,27214
62cbb0a01064,8.777011e-06,8.777011e-06,8.777011e-06,4,19971
7c890f52d86c,8.777011e-06,8.777011e-06,8.777011e-06,2,19971
62cfe12776a9,8.777011e-06,8.777011e-06,8.777011e-06,2,4625
48046aa03c61,8.777011e-06,8.777011e-06,8.777011e-06,3,6093
62c7394cb584,8.777011e-06,8.777011e-06,8.777011e-06,2,24650
652ee1140131,8.777011e-06,8.777011e-06,8.777011e-06,2,24650
3637a2f1aec5,8.777011e-06,8.777011e-06,8.777011e-06,2,265
97b6a290f87a,8.777011e-06,8.777011e-06,8.777011e-06,2,265
b5f01cba757c,8.777011e-06,8.777011e-06,8.777011e-06,2,24872
